""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"740"	"RGB Salient Object Detection"	"2017"	"0.5142857142857142"	"0.8324767811449486"	"0.5778301886792453"	"70"	"2013.0"	"23430"	"1"	"0"	"0"
"741"	"RGB Salient Object Detection"	"2018"	"0.508"	"0.8621813992548341"	"0.5650994575045207"	"100"	"2013.0"	"36754"	"1"	"0"	"0"
"742"	"RGB Salient Object Detection"	"2019"	"0.6211594977290943"	"0.7849721706060921"	"0.4043446551364867"	"197"	"2013.0"	"49025"	"1"	"0"	"0"
"743"	"RGB Salient Object Detection"	"2020"	"0.41598360655737704"	"0.9032918717929042"	"0.6771884415505632"	"183"	"2013.0"	"63637"	"1"	"0"	"0"
"744"	"RGB Salient Object Detection"	"2021"	"0.3333333333333333"	"0.9207822211616017"	"0.7346938775510204"	"12"	"2013.0"	"37713"	"1"	"0"	"0"
"745"	"Reading Comprehension"	"2013"	""	""	"1.0"	"1"	"2012.0"	"6822"	"0"	"1"	"0"
"746"	"Reading Comprehension"	"2015"	"0.5555555555555556"	"0.7725068857142602"	"0.6585365853658537"	"9"	"2012.0"	"12115"	"0"	"1"	"0"
"747"	"Reading Comprehension"	"2016"	"0.5330634278002699"	"0.83095714674598"	"0.4707331208345407"	"57"	"2012.0"	"17276"	"0"	"1"	"0"
"748"	"Reading Comprehension"	"2017"	"0.6491228070175439"	"0.7487395739374749"	"0.28428927680798016"	"114"	"2012.0"	"23430"	"0"	"1"	"0"
"749"	"Reading Comprehension"	"2018"	"0.6440629470672389"	"0.7703667337630777"	"0.2484406390291004"	"233"	"2012.0"	"36754"	"0"	"1"	"0"
"750"	"Reading Comprehension"	"2019"	"0.6567011014572074"	"0.7787499775849501"	"0.21641293452189167"	"311"	"2012.0"	"49025"	"0"	"1"	"0"
"751"	"Reading Comprehension"	"2020"	"0.6171235034656585"	"0.8136597927715736"	"0.2128772635814889"	"368"	"2012.0"	"63637"	"0"	"1"	"0"
"752"	"Reading Comprehension"	"2021"	"0.5242254951752159"	"0.8591418297001628"	"0.29846672628362775"	"179"	"2012.0"	"37713"	"0"	"1"	"0"
"753"	"Recommendation Systems"	"2012"	""	""	"1.0"	"1"	"2007.0"	"4735"	"0"	"0"	"0"
"754"	"Recommendation Systems"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2007.0"	"6822"	"0"	"0"	"0"
"755"	"Recommendation Systems"	"2014"	"0.0"	"1.0"	"1.0"	"2"	"2007.0"	"9766"	"0"	"0"	"0"
"756"	"Recommendation Systems"	"2015"	"0.25"	"0.9528195311147832"	"0.8888888888888888"	"8"	"2007.0"	"12115"	"0"	"0"	"0"
"757"	"Recommendation Systems"	"2016"	"0.6666666666666666"	"0.6622301466508207"	"0.48484848484848486"	"16"	"2007.0"	"17276"	"0"	"0"	"0"
"758"	"Recommendation Systems"	"2017"	"0.6277777777777778"	"0.7144634429484199"	"0.3254645906579608"	"36"	"2007.0"	"23430"	"0"	"0"	"0"
"759"	"Recommendation Systems"	"2018"	"0.7551020408163265"	"0.5165803846835018"	"0.1916201117318436"	"49"	"2007.0"	"36754"	"0"	"0"	"0"
"760"	"Recommendation Systems"	"2019"	"0.7959183673469388"	"0.4762049902666601"	"0.13709032773780974"	"98"	"2007.0"	"49025"	"0"	"0"	"0"
"761"	"Recommendation Systems"	"2020"	"0.8006872852233677"	"0.45871256455482884"	"0.11796639919759279"	"97"	"2007.0"	"63637"	"0"	"0"	"0"
"762"	"Recommendation Systems"	"2021"	"0.7186963979416809"	"0.5510838756659173"	"0.17640040190906806"	"53"	"2007.0"	"37713"	"0"	"0"	"0"
"763"	"Relation Extraction"	"2012"	""	""	"1.0"	"1"	"2012.0"	"4735"	"0"	"1"	"0"
"764"	"Relation Extraction"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2012.0"	"6822"	"0"	"1"	"0"
"765"	"Relation Extraction"	"2014"	"0.0"	"1.0"	"1.0"	"4"	"2012.0"	"9766"	"0"	"1"	"0"
"766"	"Relation Extraction"	"2015"	"0.5"	"0.8112781244591328"	"0.8"	"12"	"2012.0"	"12115"	"0"	"1"	"0"
"767"	"Relation Extraction"	"2016"	"0.65625"	"0.6445680921309757"	"0.4"	"16"	"2012.0"	"17276"	"0"	"1"	"0"
"768"	"Relation Extraction"	"2017"	"0.5"	"0.8192391563767162"	"0.49019607843137253"	"20"	"2012.0"	"23430"	"0"	"1"	"0"
"769"	"Relation Extraction"	"2018"	"0.3819444444444445"	"0.8966583942978041"	"0.5680473372781065"	"24"	"2012.0"	"36754"	"0"	"1"	"0"
"770"	"Relation Extraction"	"2019"	"0.5158536585365854"	"0.8612623694802866"	"0.4722573395139767"	"82"	"2012.0"	"49025"	"0"	"1"	"0"
"771"	"Relation Extraction"	"2020"	"0.5575221238938054"	"0.8369219108879731"	"0.4264578184490013"	"113"	"2012.0"	"63637"	"0"	"1"	"0"
"772"	"Relation Extraction"	"2021"	"0.47231833910034604"	"0.8805230214647298"	"0.5419596812001876"	"68"	"2012.0"	"37713"	"0"	"1"	"0"
"773"	"Saliency Detection"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2010.0"	"6822"	"1"	"0"	"0"
"774"	"Saliency Detection"	"2014"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2010.0"	"9766"	"1"	"0"	"0"
"775"	"Saliency Detection"	"2015"	"0.39473684210526316"	"0.8942091548251977"	"0.76"	"19"	"2010.0"	"12115"	"1"	"0"	"0"
"776"	"Saliency Detection"	"2016"	"0.43333333333333335"	"0.8750460238673547"	"0.6912442396313363"	"30"	"2010.0"	"17276"	"1"	"0"	"0"
"777"	"Saliency Detection"	"2017"	"0.3641025641025641"	"0.9082012559146518"	"0.7630485822647641"	"65"	"2010.0"	"23430"	"1"	"0"	"0"
"778"	"Saliency Detection"	"2018"	"0.3018867924528302"	"0.9274176005322529"	"0.8074159241161254"	"53"	"2010.0"	"36754"	"1"	"0"	"0"
"779"	"Saliency Detection"	"2019"	"0.39999999999999997"	"0.8708621400686142"	"0.7054673721340388"	"80"	"2010.0"	"49025"	"1"	"0"	"0"
"780"	"Saliency Detection"	"2020"	"0.38544474393531"	"0.9041167630525977"	"0.7330375782881002"	"53"	"2010.0"	"63637"	"1"	"0"	"0"
"781"	"Saliency Detection"	"2021"	"0.35185185185185186"	"0.9240434372045377"	"0.7714285714285715"	"18"	"2010.0"	"37713"	"1"	"0"	"0"
"782"	"Saliency Prediction"	"2015"	"0.3333333333333333"	"0.9211854965885543"	"0.8166666666666668"	"7"	"2013.0"	"12115"	"1"	"0"	"0"
"783"	"Saliency Prediction"	"2016"	"0.3508771929824561"	"0.9174432049357846"	"0.7474120082815735"	"19"	"2013.0"	"17276"	"1"	"0"	"0"
"784"	"Saliency Prediction"	"2017"	"0.4666666666666667"	"0.8553213502671451"	"0.6428571428571427"	"18"	"2013.0"	"23430"	"1"	"0"	"0"
"785"	"Saliency Prediction"	"2018"	"0.42857142857142855"	"0.8902537526483272"	"0.675"	"36"	"2013.0"	"36754"	"1"	"0"	"0"
"786"	"Saliency Prediction"	"2019"	"0.23588039867109636"	"0.9638423720348778"	"0.8788022813688213"	"43"	"2013.0"	"49025"	"1"	"0"	"0"
"787"	"Saliency Prediction"	"2020"	"0.37"	"0.9064156685750527"	"0.6613756613756613"	"25"	"2013.0"	"63637"	"1"	"0"	"0"
"788"	"Saliency Prediction"	"2021"	"0.3"	"0.8983289127685204"	"0.6493506493506492"	"10"	"2013.0"	"37713"	"1"	"0"	"0"
"789"	"Scene Parsing"	"2011"	""	""	"1.0"	"1"	"2013.0"	"359"	"1"	"0"	"0"
"790"	"Scene Parsing"	"2013"	""	""	"1.0"	"3"	"2013.0"	"6822"	"1"	"0"	"0"
"791"	"Scene Parsing"	"2014"	""	""	"1.0"	"3"	"2013.0"	"9766"	"1"	"0"	"0"
"792"	"Scene Parsing"	"2015"	"0.42857142857142855"	"0.8631205685666311"	"0.8448275862068966"	"7"	"2013.0"	"12115"	"1"	"0"	"0"
"793"	"Scene Parsing"	"2016"	"0.1111111111111111"	"0.9910760598382222"	"0.9878048780487805"	"9"	"2013.0"	"17276"	"1"	"0"	"0"
"794"	"Scene Parsing"	"2017"	"0.6470588235294118"	"0.672294817075638"	"0.7048780487804878"	"17"	"2013.0"	"23430"	"1"	"0"	"0"
"795"	"Scene Parsing"	"2018"	"0.7777777777777778"	"0.5032583347756457"	"0.6230769230769231"	"27"	"2013.0"	"36754"	"1"	"0"	"0"
"796"	"Scene Parsing"	"2019"	"0.9512195121951219"	"0.16542703399626682"	"0.5249843847595254"	"41"	"2013.0"	"49025"	"1"	"0"	"0"
"797"	"Scene Parsing"	"2020"	"0.9230769230769231"	"0.2351933818192415"	"0.5399361022364217"	"26"	"2013.0"	"63637"	"1"	"0"	"0"
"798"	"Scene Parsing"	"2021"	""	""	"1.0"	"19"	"2013.0"	"37713"	"1"	"0"	"0"
"799"	"Scene Understanding"	"2011"	""	""	"1.0"	"1"	"2008.0"	"359"	"1"	"0"	"0"
"800"	"Scene Understanding"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2008.0"	"6822"	"1"	"0"	"0"
"801"	"Scene Understanding"	"2015"	"0.42857142857142855"	"0.8694861977814498"	"0.5925925925925926"	"16"	"2008.0"	"12115"	"1"	"0"	"0"
"802"	"Scene Understanding"	"2016"	"0.39999999999999997"	"0.8804820237218406"	"0.7352941176470588"	"10"	"2008.0"	"17276"	"1"	"0"	"0"
"803"	"Scene Understanding"	"2017"	"0.4166666666666667"	"0.8891302528690115"	"0.6168674698795181"	"32"	"2008.0"	"23430"	"1"	"0"	"0"
"804"	"Scene Understanding"	"2018"	"0.47619047619047616"	"0.8456641355782946"	"0.40163934426229503"	"42"	"2008.0"	"36754"	"1"	"0"	"0"
"805"	"Scene Understanding"	"2019"	"0.624858757062147"	"0.7345539501540396"	"0.2709371108343711"	"59"	"2008.0"	"49025"	"1"	"0"	"0"
"806"	"Scene Understanding"	"2020"	"0.5895140664961637"	"0.7625448629367638"	"0.2698412698412698"	"68"	"2008.0"	"63637"	"1"	"0"	"0"
"807"	"Scene Understanding"	"2021"	"0.5032051282051282"	"0.8218088992355974"	"0.3743539256706867"	"39"	"2008.0"	"37713"	"1"	"0"	"0"
"808"	"Semantic Parsing"	"2012"	""	""	"1.0"	"1"	"1998.0"	"4735"	"0"	"1"	"0"
"809"	"Semantic Parsing"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"1998.0"	"6822"	"0"	"1"	"0"
"810"	"Semantic Parsing"	"2014"	"0.5666666666666667"	"0.7638295372627469"	"0.5421686746987951"	"15"	"1998.0"	"9766"	"0"	"1"	"0"
"811"	"Semantic Parsing"	"2015"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"1998.0"	"12115"	"0"	"1"	"0"
"812"	"Semantic Parsing"	"2016"	"0.3333333333333333"	"0.9101415926479804"	"0.7714285714285715"	"9"	"1998.0"	"17276"	"0"	"1"	"0"
"813"	"Semantic Parsing"	"2017"	"0.3636363636363636"	"0.8563255534369274"	"0.5576036866359447"	"11"	"1998.0"	"23430"	"0"	"1"	"0"
"814"	"Semantic Parsing"	"2018"	"0.5470085470085471"	"0.7779527748731537"	"0.3885057471264367"	"26"	"1998.0"	"36754"	"0"	"1"	"0"
"815"	"Semantic Parsing"	"2019"	"0.4817813765182187"	"0.8614797045813857"	"0.5056022408963585"	"38"	"1998.0"	"49025"	"0"	"1"	"0"
"816"	"Semantic Parsing"	"2020"	"0.37218045112781956"	"0.9312129446348097"	"0.6877192982456141"	"56"	"1998.0"	"63637"	"0"	"1"	"0"
"817"	"Semantic Parsing"	"2021"	"0.39186991869918697"	"0.9179281506742542"	"0.6525621118012422"	"41"	"1998.0"	"37713"	"0"	"1"	"0"
"818"	"Semantic Role Labeling"	"2012"	""	""	"1.0"	"5"	"2011.0"	"4735"	"0"	"1"	"0"
"819"	"Semantic Role Labeling"	"2013"	"0.7142857142857143"	"0.5916727785823274"	"0.6621621621621622"	"7"	"2011.0"	"6822"	"0"	"1"	"0"
"820"	"Semantic Role Labeling"	"2014"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"9"	"2011.0"	"9766"	"0"	"1"	"0"
"821"	"Semantic Role Labeling"	"2015"	"0.625"	"0.7076765296822561"	"0.6183574879227053"	"16"	"2011.0"	"12115"	"0"	"1"	"0"
"822"	"Semantic Role Labeling"	"2016"	"0.5555555555555556"	"0.7725068857142602"	"0.6585365853658537"	"9"	"2011.0"	"17276"	"0"	"1"	"0"
"823"	"Semantic Role Labeling"	"2017"	"0.3333333333333333"	"0.9057125980138371"	"0.818181818181818"	"9"	"2011.0"	"23430"	"0"	"1"	"0"
"824"	"Semantic Role Labeling"	"2018"	"0.375"	"0.9080636898218125"	"0.7757575757575758"	"16"	"2011.0"	"36754"	"0"	"1"	"0"
"825"	"Semantic Role Labeling"	"2019"	"0.4166666666666667"	"0.875"	"0.7272727272727273"	"8"	"2011.0"	"49025"	"0"	"1"	"0"
"826"	"Semantic Role Labeling"	"2020"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2011.0"	"63637"	"0"	"1"	"0"
"827"	"Semantic Role Labeling"	"2021"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2011.0"	"37713"	"0"	"1"	"0"
"828"	"Semantic Segmentation"	"2009"	""	""	"1.0"	"1"	"2001.0"	"254"	"1"	"0"	"0"
"829"	"Semantic Segmentation"	"2011"	""	""	"1.0"	"4"	"2001.0"	"359"	"1"	"0"	"0"
"830"	"Semantic Segmentation"	"2012"	""	""	"1.0"	"1"	"2001.0"	"4735"	"1"	"0"	"0"
"831"	"Semantic Segmentation"	"2013"	"0.3125"	"0.9283832117695866"	"0.8"	"8"	"2001.0"	"6822"	"1"	"0"	"0"
"832"	"Semantic Segmentation"	"2014"	"0.391025641025641"	"0.9062528250729408"	"0.6341463414634146"	"26"	"2001.0"	"9766"	"1"	"0"	"0"
"833"	"Semantic Segmentation"	"2015"	"0.378129117259552"	"0.9313594020980432"	"0.6969696969696969"	"69"	"2001.0"	"12115"	"1"	"0"	"0"
"834"	"Semantic Segmentation"	"2016"	"0.5438262195121951"	"0.8563213422684096"	"0.4087413756420777"	"164"	"2001.0"	"17276"	"1"	"0"	"0"
"835"	"Semantic Segmentation"	"2017"	"0.600859291084855"	"0.8260262349710671"	"0.28159126365054604"	"285"	"2001.0"	"23430"	"1"	"0"	"0"
"836"	"Semantic Segmentation"	"2018"	"0.6904028401255758"	"0.7554940997229252"	"0.15825658805412327"	"541"	"2001.0"	"36754"	"1"	"0"	"0"
"837"	"Semantic Segmentation"	"2019"	"0.7303649968583995"	"0.732004486463795"	"0.12449969904270657"	"854"	"2001.0"	"49025"	"1"	"0"	"0"
"838"	"Semantic Segmentation"	"2020"	"0.7632104870943703"	"0.7065026652853051"	"0.09477690127407641"	"1018"	"2001.0"	"63637"	"1"	"0"	"0"
"839"	"Semantic Segmentation"	"2021"	"0.7302558597244587"	"0.7197859812975854"	"0.1130867040819526"	"690"	"2001.0"	"37713"	"1"	"0"	"0"
"840"	"Semantic Textual Similarity"	"2013"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"1995.0"	"6822"	"0"	"1"	"0"
"841"	"Semantic Textual Similarity"	"2014"	"0.5"	"0.8112781244591328"	"0.8"	"8"	"1995.0"	"9766"	"0"	"1"	"0"
"842"	"Semantic Textual Similarity"	"2015"	"0.45454545454545453"	"0.8429078545765152"	"0.6722222222222223"	"11"	"1995.0"	"12115"	"0"	"1"	"0"
"843"	"Semantic Textual Similarity"	"2016"	"0.4285714285714286"	"0.8322488896002307"	"0.6447368421052632"	"7"	"1995.0"	"17276"	"0"	"1"	"0"
"844"	"Semantic Textual Similarity"	"2017"	"0.43137254901960786"	"0.8795613133100019"	"0.655328798185941"	"17"	"1995.0"	"23430"	"0"	"1"	"0"
"845"	"Semantic Textual Similarity"	"2018"	"0.40217391304347827"	"0.891838065721241"	"0.6459096459096458"	"23"	"1995.0"	"36754"	"0"	"1"	"0"
"846"	"Semantic Textual Similarity"	"2019"	"0.5333333333333332"	"0.8167393015429764"	"0.5900013964530093"	"65"	"1995.0"	"49025"	"0"	"1"	"0"
"847"	"Semantic Textual Similarity"	"2020"	"0.5121951219512195"	"0.8393130531870452"	"0.5885854341736695"	"41"	"1995.0"	"63637"	"0"	"1"	"0"
"848"	"Semantic Textual Similarity"	"2021"	"0.49714285714285716"	"0.8442044399917115"	"0.5896226415094339"	"50"	"1995.0"	"37713"	"0"	"1"	"0"
"849"	"Sentiment Analysis"	"2007"	""	""	"1.0"	"1"	"2002.0"	"91"	"0"	"1"	"0"
"850"	"Sentiment Analysis"	"2012"	"0.8"	"0.44155167050817345"	"0.43859649122807015"	"15"	"2002.0"	"4735"	"0"	"1"	"0"
"851"	"Sentiment Analysis"	"2013"	"0.7125"	"0.6136458969113425"	"0.38266068759342303"	"32"	"2002.0"	"6822"	"0"	"1"	"0"
"852"	"Sentiment Analysis"	"2014"	"0.42857142857142855"	"0.8810447572694633"	"0.7113821138211383"	"35"	"2002.0"	"9766"	"0"	"1"	"0"
"853"	"Sentiment Analysis"	"2015"	"0.5609756097560975"	"0.8028112424933707"	"0.5173899661434286"	"41"	"2002.0"	"12115"	"0"	"1"	"0"
"854"	"Sentiment Analysis"	"2016"	"0.5795454545454544"	"0.7890071203756922"	"0.4979423868312757"	"44"	"2002.0"	"17276"	"0"	"1"	"0"
"855"	"Sentiment Analysis"	"2017"	"0.7205882352941176"	"0.6386067491671085"	"0.26347578347578354"	"68"	"2002.0"	"23430"	"0"	"1"	"0"
"856"	"Sentiment Analysis"	"2018"	"0.6644204851752021"	"0.7408208314428104"	"0.3506866416978777"	"106"	"2002.0"	"36754"	"0"	"1"	"0"
"857"	"Sentiment Analysis"	"2019"	"0.7397540983606558"	"0.6402537335699697"	"0.24497185555811582"	"122"	"2002.0"	"49025"	"0"	"1"	"0"
"858"	"Sentiment Analysis"	"2020"	"0.7148109243697479"	"0.6641737898146584"	"0.184439879539698"	"136"	"2002.0"	"63637"	"0"	"1"	"0"
"859"	"Sentiment Analysis"	"2021"	"0.7012987012987013"	"0.6883427257431984"	"0.29602446483180433"	"88"	"2002.0"	"37713"	"0"	"1"	"0"
"860"	"Small Object Detection"	"2017"	"0.0"	"1.0"	"1.0"	"2"	"2015.0"	"23430"	"1"	"0"	"0"
"861"	"Small Object Detection"	"2018"	""	""	"1.0"	"2"	"2015.0"	"36754"	"1"	"0"	"0"
"862"	"Small Object Detection"	"2019"	""	""	"1.0"	"5"	"2015.0"	"49025"	"1"	"0"	"0"
"863"	"Small Object Detection"	"2020"	"0.576923076923077"	"0.7323395250202962"	"0.476056338028169"	"13"	"2015.0"	"63637"	"1"	"0"	"0"
"864"	"Small Object Detection"	"2021"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2015.0"	"37713"	"1"	"0"	"0"
"865"	"Speaker Verification"	"2018"	""	""	"1.0"	"2"	"2009.0"	"36754"	"0"	"0"	"0"
"866"	"Speaker Verification"	"2019"	""	""	"1.0"	"11"	"2009.0"	"49025"	"0"	"0"	"0"
"867"	"Speaker Verification"	"2020"	"0.9166666666666666"	"0.24988229283318544"	"0.5433962264150942"	"24"	"2009.0"	"63637"	"0"	"0"	"0"
"868"	"Speaker Verification"	"2021"	"0.75"	"0.5435644431995964"	"0.64"	"8"	"2009.0"	"37713"	"0"	"0"	"0"
"869"	"Speech Enhancement"	"2015"	""	""	"1.0"	"1"	"2012.0"	"12115"	"0"	"0"	"0"
"870"	"Speech Enhancement"	"2018"	"0.3333333333333333"	"0.9211854965885543"	"0.8166666666666668"	"7"	"2012.0"	"36754"	"0"	"0"	"0"
"871"	"Speech Enhancement"	"2019"	"0.2857142857142857"	"0.9397387539970584"	"0.8521739130434783"	"14"	"2012.0"	"49025"	"0"	"0"	"0"
"872"	"Speech Enhancement"	"2020"	"0.4666666666666667"	"0.8679237104272747"	"0.625"	"30"	"2012.0"	"63637"	"0"	"0"	"0"
"873"	"Speech Enhancement"	"2021"	"0.43999999999999995"	"0.8588995308962699"	"0.7062146892655367"	"25"	"2012.0"	"37713"	"0"	"0"	"0"
"874"	"Speech Recognition"	"2013"	""	""	"1.0"	"1"	"2003.0"	"6822"	"0"	"0"	"0"
"875"	"Speech Recognition"	"2014"	""	""	"1.0"	"1"	"2003.0"	"9766"	"0"	"0"	"0"
"876"	"Speech Recognition"	"2015"	"0.2857142857142857"	"0.9165164431996023"	"0.7538461538461539"	"7"	"2003.0"	"12115"	"0"	"0"	"0"
"877"	"Speech Recognition"	"2016"	"0.3333333333333333"	"0.9182958340544897"	"0.81"	"9"	"2003.0"	"17276"	"0"	"0"	"0"
"878"	"Speech Recognition"	"2017"	"0.5652173913043478"	"0.7802259500886507"	"0.481346678798908"	"23"	"2003.0"	"23430"	"0"	"0"	"0"
"879"	"Speech Recognition"	"2018"	"0.6933514246947082"	"0.6645455870902018"	"0.26325357729298626"	"67"	"2003.0"	"36754"	"0"	"0"	"0"
"880"	"Speech Recognition"	"2019"	"0.7328292375551355"	"0.5806667491043768"	"0.11437013548573077"	"138"	"2003.0"	"49025"	"0"	"0"	"0"
"881"	"Speech Recognition"	"2020"	"0.7639230435411544"	"0.5814594079751595"	"0.09785474781185063"	"223"	"2003.0"	"63637"	"0"	"0"	"0"
"882"	"Speech Recognition"	"2021"	"0.7471590909090909"	"0.6274364477021483"	"0.15274928003019922"	"224"	"2003.0"	"37713"	"0"	"0"	"0"
"883"	"Stochastic Optimization"	"2014"	""	""	"1.0"	"1"	"2009.0"	"9766"	"0"	"0"	"1"
"884"	"Stochastic Optimization"	"2015"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2009.0"	"12115"	"0"	"0"	"1"
"885"	"Stochastic Optimization"	"2016"	"0.41052631578947374"	"0.887546363458968"	"0.7248995983935744"	"19"	"2009.0"	"17276"	"0"	"0"	"1"
"886"	"Stochastic Optimization"	"2017"	"0.3333333333333333"	"0.9057125980138371"	"0.818181818181818"	"9"	"2009.0"	"23430"	"0"	"0"	"1"
"887"	"Stochastic Optimization"	"2018"	"0.453125"	"0.8545767776437962"	"0.7062068965517241"	"32"	"2009.0"	"36754"	"0"	"0"	"1"
"888"	"Stochastic Optimization"	"2019"	"0.41666666666666663"	"0.8844167320200057"	"0.7200000000000001"	"54"	"2009.0"	"49025"	"0"	"0"	"1"
"889"	"Stochastic Optimization"	"2020"	"0.5681818181818182"	"0.791526883063655"	"0.5318681318681318"	"44"	"2009.0"	"63637"	"0"	"0"	"1"
"890"	"Stochastic Optimization"	"2021"	"0.44761904761904764"	"0.8680102043747034"	"0.6743119266055047"	"21"	"2009.0"	"37713"	"0"	"0"	"1"
"891"	"Temporal Action Localization"	"2008"	""	""	"1.0"	"1"	"2008.0"	"202"	"1"	"0"	"1"
"892"	"Temporal Action Localization"	"2012"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2008.0"	"4735"	"1"	"0"	"1"
"893"	"Temporal Action Localization"	"2013"	"0.3333333333333333"	"0.9211854965885543"	"0.8166666666666667"	"7"	"2008.0"	"6822"	"1"	"0"	"1"
"894"	"Temporal Action Localization"	"2014"	"0.48571428571428577"	"0.8023964535051947"	"0.6163522012578616"	"28"	"2008.0"	"9766"	"1"	"0"	"1"
"895"	"Temporal Action Localization"	"2015"	"0.6779964221824687"	"0.7147378342701755"	"0.3382110846899579"	"86"	"2008.0"	"12115"	"1"	"0"	"1"
"896"	"Temporal Action Localization"	"2016"	"0.687424668541583"	"0.7122567618968315"	"0.25111208662569506"	"131"	"2008.0"	"17276"	"1"	"0"	"1"
"897"	"Temporal Action Localization"	"2017"	"0.6421052631578947"	"0.7666961491472387"	"0.3844515441959531"	"190"	"2008.0"	"23430"	"1"	"0"	"1"
"898"	"Temporal Action Localization"	"2018"	"0.6521486643437864"	"0.7610091705117903"	"0.39413833528722164"	"246"	"2008.0"	"36754"	"1"	"0"	"1"
"899"	"Temporal Action Localization"	"2019"	"0.7484737484737485"	"0.6843385870961884"	"0.2737203897817808"	"351"	"2008.0"	"49025"	"1"	"0"	"1"
"900"	"Temporal Action Localization"	"2020"	"0.7687149095446039"	"0.6726566053172639"	"0.22323441081755277"	"458"	"2008.0"	"63637"	"1"	"0"	"1"
"901"	"Temporal Action Localization"	"2021"	"0.671957671957672"	"0.7515743378980856"	"0.36431102402523363"	"231"	"2008.0"	"37713"	"1"	"0"	"1"
"902"	"Text Classification"	"2009"	""	""	"1.0"	"1"	"2003.0"	"254"	"0"	"1"	"0"
"903"	"Text Classification"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2003.0"	"4735"	"0"	"1"	"0"
"904"	"Text Classification"	"2013"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"6"	"2003.0"	"6822"	"0"	"1"	"0"
"905"	"Text Classification"	"2014"	"0.14285714285714285"	"0.9852281360342515"	"0.9800000000000002"	"7"	"2003.0"	"9766"	"0"	"1"	"0"
"906"	"Text Classification"	"2015"	"0.5529411764705883"	"0.7709118050664144"	"0.517921146953405"	"17"	"2003.0"	"12115"	"0"	"1"	"0"
"907"	"Text Classification"	"2016"	"0.5058823529411764"	"0.8290096669820854"	"0.5946502057613169"	"34"	"2003.0"	"17276"	"0"	"1"	"0"
"908"	"Text Classification"	"2017"	"0.6152219873150105"	"0.7388076744058012"	"0.3386446886446886"	"43"	"2003.0"	"23430"	"0"	"1"	"0"
"909"	"Text Classification"	"2018"	"0.6019230769230769"	"0.7820456579009397"	"0.40598832783557465"	"80"	"2003.0"	"36754"	"0"	"1"	"0"
"910"	"Text Classification"	"2019"	"0.6505747126436782"	"0.7360263719703107"	"0.25800184067900594"	"87"	"2003.0"	"49025"	"0"	"1"	"0"
"911"	"Text Classification"	"2020"	"0.7042192257503261"	"0.6725910488698778"	"0.20116790327012915"	"121"	"2003.0"	"63637"	"0"	"1"	"0"
"912"	"Text Classification"	"2021"	"0.59375"	"0.7893364981942679"	"0.356670149773598"	"64"	"2003.0"	"37713"	"0"	"1"	"0"
"913"	"Text Generation"	"2012"	""	""	"1.0"	"1"	"2009.0"	"4735"	"1"	"1"	"0"
"914"	"Text Generation"	"2013"	""	""	"1.0"	"1"	"2009.0"	"6822"	"1"	"1"	"0"
"915"	"Text Generation"	"2014"	"0.6"	"0.7219280948873623"	"0.7352941176470587"	"5"	"2009.0"	"9766"	"1"	"1"	"0"
"916"	"Text Generation"	"2015"	""	""	"1.0"	"1"	"2009.0"	"12115"	"1"	"1"	"0"
"917"	"Text Generation"	"2016"	"0.0"	"1.0"	"1.0"	"2"	"2009.0"	"17276"	"1"	"1"	"0"
"918"	"Text Generation"	"2017"	"0.17142857142857143"	"0.9739760316291209"	"0.8928571428571428"	"10"	"2009.0"	"23430"	"1"	"1"	"0"
"919"	"Text Generation"	"2018"	"0.40408163265306124"	"0.8968114858496737"	"0.5632183908045979"	"35"	"2009.0"	"36754"	"1"	"1"	"0"
"920"	"Text Generation"	"2019"	"0.4449404761904761"	"0.8822002675529139"	"0.4578102189781022"	"56"	"2009.0"	"49025"	"1"	"1"	"0"
"921"	"Text Generation"	"2020"	"0.5795853269537481"	"0.785523735684821"	"0.25947329078258863"	"95"	"2009.0"	"63637"	"1"	"1"	"0"
"922"	"Text Generation"	"2021"	"0.45899632802937573"	"0.8615576394197959"	"0.4340375586854461"	"43"	"2009.0"	"37713"	"1"	"1"	"0"
"923"	"Text Summarization"	"2013"	""	""	"1.0"	"1"	"2012.0"	"6822"	"0"	"1"	"0"
