""	"task"	"year"	"num_dataset_births"	"num_papers_adopting"	"num_dataset_homegrown"	"num_dataset_imports"	"num_papers_growing"	"num_converted_growing"	"size"	"task_age"	"adoption_ratio"	"creation_ratio"	"adoption_pct"	"creation_pct"	"pwc_size"	"CV"	"NLP"	"Methodology"
"649"	"Document Classification"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	"9769"	"0"	"1"	"0"
"650"	"Document Classification"	"2016.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2010.0"	"inf"	""	"1.0"	""	"17279"	"0"	"1"	"0"
"651"	"Document Classification"	"2017.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2010.0"	"inf"	""	"1.0"	""	"23433"	"0"	"1"	"0"
"652"	"Document Classification"	"2018.0"	"0.0"	"17.0"	"0.0"	"5.0"	"0.0"	"0.0"	"17.0"	"2010.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"0"	"1"	"0"
"653"	"Document Classification"	"2019.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2010.0"	"inf"	""	"1.0"	""	"49025"	"0"	"1"	"0"
"654"	"Document Classification"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2010.0"	"inf"	""	"1.0"	""	"37713"	"0"	"1"	"0"
"656"	"Domain Adaptation"	"2014.0"	"0.0"	"7.0"	"0.0"	"0.0"	"2.0"	"0.0"	"9.0"	"2007.0"	"3.5"	""	"0.7777777777777778"	""	"9769"	"1"	"0"	"1"
"657"	"Domain Adaptation"	"2015.0"	"0.0"	"23.0"	"0.0"	"0.0"	"3.0"	"0.0"	"26.0"	"2007.0"	"7.666666666666667"	""	"0.8846153846153846"	""	"12124"	"1"	"0"	"1"
"658"	"Domain Adaptation"	"2016.0"	"0.0"	"39.0"	"0.0"	"0.0"	"7.0"	"0.0"	"46.0"	"2007.0"	"5.571428571428571"	""	"0.8478260869565217"	""	"17279"	"1"	"0"	"1"
"659"	"Domain Adaptation"	"2018.0"	"0.0"	"180.0"	"0.0"	"2.0"	"48.0"	"20.0"	"228.0"	"2007.0"	"3.75"	"0.0"	"0.7894736842105263"	"0.0"	"36748"	"1"	"0"	"1"
"660"	"Domain Adaptation"	"2021.0"	"0.0"	"261.0"	"0.0"	"0.0"	"94.0"	"3.0"	"355.0"	"2007.0"	"2.776595744680851"	""	"0.7352112676056338"	""	"37713"	"1"	"0"	"1"
"661"	"Emotion Recognition"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"17.0"	"0.0"	"18.0"	"2008.0"	"0.058823529411764705"	""	"0.05555555555555555"	""	"49025"	"1"	"1"	"0"
"662"	"Emotion Recognition"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"10.0"	"0.0"	"11.0"	"2008.0"	"0.1"	""	"0.09090909090909091"	""	"37713"	"1"	"1"	"0"
"666"	"Face Detection"	"2013.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2007.0"	"inf"	""	"1.0"	""	"6815"	"1"	"0"	"0"
"667"	"Face Detection"	"2014.0"	"0.0"	"4.0"	"0.0"	"0.0"	"1.0"	"0.0"	"5.0"	"2007.0"	"4.0"	""	"0.8"	""	"9769"	"1"	"0"	"0"
"668"	"Face Detection"	"2017.0"	"0.0"	"10.0"	"0.0"	"2.0"	"22.0"	"22.0"	"32.0"	"2007.0"	"0.45454545454545453"	"0.0"	"0.3125"	"0.0"	"23433"	"1"	"0"	"0"
"669"	"Face Detection"	"2018.0"	"0.0"	"11.0"	"0.0"	"9.0"	"30.0"	"20.0"	"41.0"	"2007.0"	"0.36666666666666664"	"0.0"	"0.2682926829268293"	"0.0"	"36748"	"1"	"0"	"0"
"670"	"Face Detection"	"2019.0"	"0.0"	"19.0"	"0.0"	"0.0"	"31.0"	"0.0"	"50.0"	"2007.0"	"0.6129032258064516"	""	"0.38"	""	"49025"	"1"	"0"	"0"
"671"	"Face Detection"	"2020.0"	"0.0"	"26.0"	"0.0"	"0.0"	"19.0"	"0.0"	"45.0"	"2007.0"	"1.368421052631579"	""	"0.5777777777777777"	""	"63637"	"1"	"0"	"0"
"672"	"Face Detection"	"2021.0"	"0.0"	"8.0"	"0.0"	"0.0"	"22.0"	"0.0"	"30.0"	"2007.0"	"0.36363636363636365"	""	"0.26666666666666666"	""	"37713"	"1"	"0"	"0"
"673"	"Face Generation"	"2015.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2010.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"674"	"Face Generation"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"675"	"Face Generation"	"2018.0"	"0.0"	"34.0"	"0.0"	"6.0"	"0.0"	"0.0"	"34.0"	"2010.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"1"	"0"	"0"
"676"	"Face Generation"	"2019.0"	"0.0"	"50.0"	"0.0"	"0.0"	"0.0"	"0.0"	"50.0"	"2010.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"677"	"Face Generation"	"2020.0"	"0.0"	"22.0"	"0.0"	"0.0"	"0.0"	"0.0"	"22.0"	"2010.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"678"	"Face Generation"	"2021.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2010.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"679"	"Face Recognition"	"2011.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2007.0"	"inf"	""	"1.0"	""	"351"	"1"	"0"	"0"
"680"	"Face Recognition"	"2013.0"	"0.0"	"10.0"	"0.0"	"0.0"	"2.0"	"0.0"	"12.0"	"2007.0"	"5.0"	""	"0.8333333333333334"	""	"6815"	"1"	"0"	"0"
"681"	"Face Recognition"	"2017.0"	"0.0"	"53.0"	"0.0"	"2.0"	"72.0"	"36.0"	"125.0"	"2007.0"	"0.7361111111111112"	"0.0"	"0.424"	"0.0"	"23433"	"1"	"0"	"0"
"682"	"Face Recognition"	"2019.0"	"0.0"	"80.0"	"0.0"	"0.0"	"154.0"	"34.0"	"234.0"	"2007.0"	"0.5194805194805194"	""	"0.3418803418803419"	""	"49025"	"1"	"0"	"0"
"683"	"Face Recognition"	"2021.0"	"0.0"	"57.0"	"0.0"	"0.0"	"114.0"	"0.0"	"171.0"	"2007.0"	"0.5"	""	"0.3333333333333333"	""	"37713"	"1"	"0"	"0"
"684"	"Face Reconstruction"	"2015.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2014.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"685"	"Face Reconstruction"	"2017.0"	"0.0"	"5.0"	"0.0"	"2.0"	"10.0"	"9.0"	"15.0"	"2014.0"	"0.5"	"0.0"	"0.3333333333333333"	"0.0"	"23433"	"1"	"0"	"0"
"686"	"Face Reconstruction"	"2018.0"	"0.0"	"10.0"	"0.0"	"2.0"	"12.0"	"11.0"	"22.0"	"2014.0"	"0.8333333333333334"	"0.0"	"0.45454545454545453"	"0.0"	"36748"	"1"	"0"	"0"
"687"	"Face Reconstruction"	"2020.0"	"0.0"	"14.0"	"0.0"	"0.0"	"22.0"	"3.0"	"36.0"	"2014.0"	"0.6363636363636364"	""	"0.3888888888888889"	""	"63637"	"1"	"0"	"0"
"688"	"Face Reconstruction"	"2021.0"	"0.0"	"6.0"	"0.0"	"0.0"	"6.0"	"0.0"	"12.0"	"2014.0"	"1.0"	""	"0.5"	""	"37713"	"1"	"0"	"0"
"689"	"Face Verification"	"2013.0"	"0.0"	"1.0"	"0.0"	"0.0"	"5.0"	"0.0"	"6.0"	"2009.0"	"0.2"	""	"0.16666666666666666"	""	"6815"	"1"	"0"	"0"
"690"	"Face Verification"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"8.0"	"0.0"	"9.0"	"2009.0"	"0.125"	""	"0.1111111111111111"	""	"9769"	"1"	"0"	"0"
"691"	"Face Verification"	"2015.0"	"0.0"	"15.0"	"0.0"	"0.0"	"13.0"	"0.0"	"28.0"	"2009.0"	"1.1538461538461537"	""	"0.5357142857142857"	""	"12124"	"1"	"0"	"0"
"692"	"Face Verification"	"2017.0"	"0.0"	"48.0"	"0.0"	"6.0"	"12.0"	"0.0"	"60.0"	"2009.0"	"4.0"	"0.0"	"0.8"	"0.0"	"23433"	"1"	"0"	"0"
"693"	"Face Verification"	"2019.0"	"0.0"	"28.0"	"0.0"	"0.0"	"23.0"	"6.0"	"51.0"	"2009.0"	"1.2173913043478262"	""	"0.5490196078431373"	""	"49025"	"1"	"0"	"0"
"694"	"Face Verification"	"2020.0"	"0.0"	"30.0"	"0.0"	"0.0"	"26.0"	"13.0"	"56.0"	"2009.0"	"1.1538461538461537"	""	"0.5357142857142857"	""	"63637"	"1"	"0"	"0"
"695"	"Face Verification"	"2021.0"	"0.0"	"13.0"	"0.0"	"0.0"	"15.0"	"0.0"	"28.0"	"2009.0"	"0.8666666666666667"	""	"0.4642857142857143"	""	"37713"	"1"	"0"	"0"
"696"	"Facial Expression Recognition"	"2015.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2010.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"697"	"Facial Expression Recognition"	"2017.0"	"0.0"	"2.0"	"0.0"	"0.0"	"3.0"	"0.0"	"5.0"	"2010.0"	"0.6666666666666666"	""	"0.4"	""	"23433"	"1"	"0"	"0"
"698"	"Facial Expression Recognition"	"2020.0"	"0.0"	"18.0"	"0.0"	"0.0"	"47.0"	"19.0"	"65.0"	"2010.0"	"0.3829787234042553"	""	"0.27692307692307694"	""	"63637"	"1"	"0"	"0"
"699"	"Facial Expression Recognition"	"2021.0"	"0.0"	"42.0"	"0.0"	"0.0"	"35.0"	"19.0"	"77.0"	"2010.0"	"1.2"	""	"0.5454545454545454"	""	"37713"	"1"	"0"	"0"
"700"	"Facial Landmark Detection"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"701"	"Facial Landmark Detection"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"702"	"Facial Landmark Detection"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2014.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"703"	"Facial Landmark Detection"	"2019.0"	"0.0"	"5.0"	"0.0"	"0.0"	"8.0"	"8.0"	"13.0"	"2014.0"	"0.625"	""	"0.38461538461538464"	""	"49025"	"1"	"0"	"0"
"704"	"Facial Landmark Detection"	"2020.0"	"0.0"	"9.0"	"0.0"	"0.0"	"7.0"	"7.0"	"16.0"	"2014.0"	"1.2857142857142858"	""	"0.5625"	""	"63637"	"1"	"0"	"0"
"705"	"Facial Landmark Detection"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"3.0"	"0.0"	"6.0"	"2014.0"	"1.0"	""	"0.5"	""	"37713"	"1"	"0"	"0"
"709"	"Few-Shot Image Classification"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"8.0"	"0.0"	"9.0"	"2014.0"	"0.125"	""	"0.1111111111111111"	""	"23433"	"1"	"0"	"1"
"710"	"Few-Shot Image Classification"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"13.0"	"5.0"	"15.0"	"2014.0"	"0.15384615384615385"	""	"0.13333333333333333"	""	"63637"	"1"	"0"	"1"
"711"	"Few-Shot Learning"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2013.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"1"
"712"	"Few-Shot Learning"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2013.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"1"
"713"	"Few-Shot Learning"	"2018.0"	"0.0"	"74.0"	"0.0"	"0.0"	"0.0"	"0.0"	"74.0"	"2013.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"1"
"714"	"Few-Shot Learning"	"2020.0"	"0.0"	"239.0"	"0.0"	"0.0"	"13.0"	"13.0"	"252.0"	"2013.0"	"18.384615384615383"	""	"0.9484126984126984"	""	"63637"	"1"	"0"	"1"
"715"	"Fine-Grained Image Classification"	"2018.0"	"0.0"	"4.0"	"0.0"	"0.0"	"10.0"	"0.0"	"14.0"	"2013.0"	"0.4"	""	"0.2857142857142857"	""	"36748"	"1"	"0"	"1"
"716"	"Fine-Grained Image Classification"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"30.0"	"0.0"	"34.0"	"2013.0"	"0.13333333333333333"	""	"0.11764705882352941"	""	"49025"	"1"	"0"	"1"
"717"	"Fine-Grained Image Classification"	"2020.0"	"0.0"	"6.0"	"0.0"	"0.0"	"44.0"	"0.0"	"50.0"	"2013.0"	"0.13636363636363635"	""	"0.12"	""	"63637"	"1"	"0"	"1"
"718"	"Fine-Grained Image Classification"	"2021.0"	"0.0"	"8.0"	"0.0"	"0.0"	"27.0"	"0.0"	"35.0"	"2013.0"	"0.2962962962962963"	""	"0.22857142857142856"	""	"37713"	"1"	"0"	"1"
"739"	"Hand Gesture Recognition"	"2017.0"	"0.0"	"5.0"	"0.0"	"4.0"	"7.0"	"0.0"	"12.0"	"2012.0"	"0.7142857142857143"	"0.0"	"0.4166666666666667"	"0.0"	"23433"	"1"	"0"	"0"
"740"	"Hand Gesture Recognition"	"2018.0"	"0.0"	"5.0"	"0.0"	"0.0"	"6.0"	"0.0"	"11.0"	"2012.0"	"0.8333333333333334"	""	"0.45454545454545453"	""	"36748"	"1"	"0"	"0"
"741"	"Hand Gesture Recognition"	"2019.0"	"0.0"	"6.0"	"0.0"	"0.0"	"1.0"	"0.0"	"7.0"	"2012.0"	"6.0"	""	"0.8571428571428571"	""	"49025"	"1"	"0"	"0"
"742"	"Hand Gesture Recognition"	"2020.0"	"0.0"	"13.0"	"0.0"	"0.0"	"3.0"	"0.0"	"16.0"	"2012.0"	"4.333333333333333"	""	"0.8125"	""	"63637"	"1"	"0"	"0"
"743"	"Hand Gesture Recognition"	"2021.0"	"0.0"	"8.0"	"0.0"	"0.0"	"2.0"	"0.0"	"10.0"	"2012.0"	"4.0"	""	"0.8"	""	"37713"	"1"	"0"	"0"
"744"	"Hand Pose Estimation"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"745"	"Hand Pose Estimation"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"2.0"	"0.0"	"4.0"	"2014.0"	"1.0"	""	"0.5"	""	"37713"	"1"	"0"	"0"
"749"	"Image Captioning"	"2014.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2011.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"750"	"Image Captioning"	"2015.0"	"0.0"	"44.0"	"0.0"	"0.0"	"0.0"	"0.0"	"44.0"	"2011.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"751"	"Image Captioning"	"2017.0"	"0.0"	"80.0"	"0.0"	"0.0"	"0.0"	"0.0"	"80.0"	"2011.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"752"	"Image Captioning"	"2020.0"	"0.0"	"140.0"	"0.0"	"0.0"	"22.0"	"15.0"	"162.0"	"2011.0"	"6.363636363636363"	""	"0.8641975308641975"	""	"63637"	"1"	"0"	"0"
"753"	"Image Captioning"	"2021.0"	"0.0"	"65.0"	"0.0"	"0.0"	"18.0"	"2.0"	"83.0"	"2011.0"	"3.611111111111111"	""	"0.7831325301204819"	""	"37713"	"1"	"0"	"0"
"754"	"Image Classification"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"70.0"	"1.0"	"73.0"	"2007.0"	"0.04285714285714286"	""	"0.0410958904109589"	""	"17279"	"1"	"0"	"1"
"755"	"Image Classification"	"2020.0"	"0.0"	"25.0"	"0.0"	"0.0"	"598.0"	"39.0"	"623.0"	"2007.0"	"0.04180602006688963"	""	"0.04012841091492777"	""	"63637"	"1"	"0"	"1"
"756"	"Image Clustering"	"2012.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2009.0"	"inf"	""	"1.0"	""	"4725"	"1"	"0"	"0"
"757"	"Image Clustering"	"2013.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2009.0"	"inf"	""	"1.0"	""	"6815"	"1"	"0"	"0"
"758"	"Image Clustering"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2009.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"759"	"Image Clustering"	"2015.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2009.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"760"	"Image Clustering"	"2016.0"	"0.0"	"18.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"2009.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"761"	"Image Clustering"	"2017.0"	"0.0"	"11.0"	"0.0"	"6.0"	"0.0"	"0.0"	"11.0"	"2009.0"	"inf"	"0.0"	"1.0"	"0.0"	"23433"	"1"	"0"	"0"
"762"	"Image Clustering"	"2018.0"	"0.0"	"36.0"	"0.0"	"0.0"	"0.0"	"0.0"	"36.0"	"2009.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"763"	"Image Clustering"	"2019.0"	"0.0"	"39.0"	"0.0"	"0.0"	"0.0"	"0.0"	"39.0"	"2009.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"764"	"Image Clustering"	"2020.0"	"0.0"	"61.0"	"0.0"	"0.0"	"0.0"	"0.0"	"61.0"	"2009.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"765"	"Image Clustering"	"2021.0"	"0.0"	"27.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"2009.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"766"	"Image Compression"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2012.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"767"	"Image Compression"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2012.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"768"	"Image Compression"	"2017.0"	"0.0"	"9.0"	"0.0"	"2.0"	"0.0"	"0.0"	"9.0"	"2012.0"	"inf"	"0.0"	"1.0"	"0.0"	"23433"	"1"	"0"	"0"
"769"	"Image Compression"	"2018.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2012.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"770"	"Image Compression"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2012.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"771"	"Image Compression"	"2020.0"	"0.0"	"25.0"	"0.0"	"0.0"	"0.0"	"0.0"	"25.0"	"2012.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"772"	"Image Compression"	"2021.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2012.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"773"	"Image Denoising"	"2015.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2008.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"774"	"Image Denoising"	"2016.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2008.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"775"	"Image Denoising"	"2019.0"	"0.0"	"65.0"	"0.0"	"0.0"	"0.0"	"0.0"	"65.0"	"2008.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"776"	"Image Denoising"	"2020.0"	"0.0"	"68.0"	"0.0"	"0.0"	"0.0"	"0.0"	"68.0"	"2008.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"777"	"Image Denoising"	"2021.0"	"0.0"	"41.0"	"0.0"	"0.0"	"0.0"	"0.0"	"41.0"	"2008.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"779"	"Image Generation"	"2015.0"	"0.0"	"15.0"	"0.0"	"2.0"	"0.0"	"0.0"	"15.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	"12124"	"1"	"1"	"0"
"780"	"Image Generation"	"2016.0"	"0.0"	"54.0"	"0.0"	"4.0"	"0.0"	"0.0"	"54.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	"17279"	"1"	"1"	"0"
"781"	"Image Generation"	"2018.0"	"0.0"	"201.0"	"0.0"	"0.0"	"0.0"	"0.0"	"201.0"	"2013.0"	"inf"	""	"1.0"	""	"36748"	"1"	"1"	"0"
"782"	"Image Generation"	"2021.0"	"0.0"	"273.0"	"0.0"	"0.0"	"27.0"	"27.0"	"300.0"	"2013.0"	"10.11111111111111"	""	"0.91"	""	"37713"	"1"	"1"	"0"
"783"	"Image Inpainting"	"2016.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2010.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"784"	"Image Inpainting"	"2017.0"	"0.0"	"8.0"	"0.0"	"5.0"	"0.0"	"0.0"	"8.0"	"2010.0"	"inf"	"0.0"	"1.0"	"0.0"	"23433"	"1"	"0"	"0"
"785"	"Image Inpainting"	"2018.0"	"0.0"	"28.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"2010.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"786"	"Image Inpainting"	"2019.0"	"0.0"	"61.0"	"0.0"	"0.0"	"0.0"	"0.0"	"61.0"	"2010.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"787"	"Image Inpainting"	"2020.0"	"0.0"	"61.0"	"0.0"	"0.0"	"0.0"	"0.0"	"61.0"	"2010.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"788"	"Image Inpainting"	"2021.0"	"0.0"	"16.0"	"0.0"	"0.0"	"0.0"	"0.0"	"16.0"	"2010.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"798"	"Image Retrieval"	"2014.0"	"0.0"	"6.0"	"0.0"	"0.0"	"1.0"	"0.0"	"7.0"	"2008.0"	"6.0"	""	"0.8571428571428571"	""	"9769"	"1"	"0"	"0"
"799"	"Image Retrieval"	"2019.0"	"0.0"	"76.0"	"0.0"	"0.0"	"13.0"	"0.0"	"89.0"	"2008.0"	"5.846153846153846"	""	"0.8539325842696629"	""	"49025"	"1"	"0"	"0"
"800"	"Image Retrieval"	"2020.0"	"0.0"	"44.0"	"0.0"	"0.0"	"19.0"	"1.0"	"63.0"	"2008.0"	"2.3157894736842106"	""	"0.6984126984126984"	""	"63637"	"1"	"0"	"0"
"801"	"Image Retrieval"	"2021.0"	"0.0"	"29.0"	"0.0"	"0.0"	"7.0"	"0.0"	"36.0"	"2008.0"	"4.142857142857143"	""	"0.8055555555555556"	""	"37713"	"1"	"0"	"0"
"804"	"Image Super-Resolution"	"2014.0"	"0.0"	"3.0"	"0.0"	"0.0"	"2.0"	"0.0"	"5.0"	"2010.0"	"1.5"	""	"0.6"	""	"9769"	"1"	"0"	"0"
"805"	"Image Super-Resolution"	"2019.0"	"0.0"	"90.0"	"0.0"	"0.0"	"62.0"	"23.0"	"152.0"	"2010.0"	"1.4516129032258065"	""	"0.5921052631578947"	""	"49025"	"1"	"0"	"0"
"806"	"Image Super-Resolution"	"2021.0"	"0.0"	"32.0"	"0.0"	"0.0"	"43.0"	"0.0"	"75.0"	"2010.0"	"0.7441860465116279"	""	"0.4266666666666667"	""	"37713"	"1"	"0"	"0"
"807"	"Image-to-Image Translation"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"808"	"Image-to-Image Translation"	"2015.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2014.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"809"	"Image-to-Image Translation"	"2016.0"	"0.0"	"20.0"	"0.0"	"0.0"	"0.0"	"0.0"	"20.0"	"2014.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"810"	"Image-to-Image Translation"	"2017.0"	"0.0"	"59.0"	"0.0"	"8.0"	"0.0"	"0.0"	"59.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	"23433"	"1"	"0"	"0"
"811"	"Image-to-Image Translation"	"2018.0"	"0.0"	"73.0"	"0.0"	"0.0"	"0.0"	"0.0"	"73.0"	"2014.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"812"	"Image-to-Image Translation"	"2020.0"	"0.0"	"150.0"	"0.0"	"0.0"	"0.0"	"0.0"	"150.0"	"2014.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"813"	"Image-to-Image Translation"	"2021.0"	"0.0"	"73.0"	"0.0"	"0.0"	"0.0"	"0.0"	"73.0"	"2014.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"814"	"Imitation Learning"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"5.0"	"5.0"	"6.0"	"2008.0"	"0.2"	""	"0.16666666666666666"	""	"36748"	"0"	"0"	"1"
"815"	"Imitation Learning"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"11.0"	"2.0"	"13.0"	"2008.0"	"0.18181818181818182"	""	"0.15384615384615385"	""	"63637"	"0"	"0"	"1"
"816"	"Imitation Learning"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"4.0"	"0.0"	"6.0"	"2008.0"	"0.5"	""	"0.3333333333333333"	""	"37713"	"0"	"0"	"1"
"819"	"Information Retrieval"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2007.0"	"inf"	""	"1.0"	""	"17279"	"0"	"1"	"0"
"820"	"Information Retrieval"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"1.0"	"0.0"	"2.0"	"2007.0"	"1.0"	""	"0.5"	""	"23433"	"0"	"1"	"0"
"821"	"Information Retrieval"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2007.0"	"inf"	""	"1.0"	""	"36748"	"0"	"1"	"0"
